code,name,theme,brief,tags,yahooSymbol
9625,"Cerespo Co., Ltd.",-,-,-,9625.T
9627,Ain Holdings Inc.,-,-,-,9627.T
9628,San Holdings Inc.,-,-,-,9628.T
9629,PCA Corp.,-,-,-,9629.T
9632,"Subaru Enterprise Co., Ltd.",自動車,完成車/関連,自動車,9632.T
9633,"Tokyo Theatres Co., Inc.",-,-,-,9633.T
9635,"Musashino Kogyo Co., Ltd.",自動車,完成車/関連,自動車,9635.T
9636,Kin-Ei Corp.,-,-,-,9636.T
9639,"Sankyo Frontier Co., Ltd.",-,-,-,9639.T
9640,"Saison Technology Co., Ltd.",-,-,-,9640.T
9644,"Tanabe Consulting Group Co., Ltd.",航空,運輸/エアライン,-,9644.T
9647,"Kyowa Engineering Consultants Co., Ltd.",建設,建設/エンジニアリング,-|建設,9647.T
9651,"Japan Process Development Co., Ltd.",不動産,不動産/デベロッパー,-|不動産,9651.T
9656,"Greenland Resort Co., Ltd.",-,-,-,9656.T
9658,Business Brain Showa-Ota Inc.,-,-,-,9658.T
9661,"Kabuki-Za Co., Ltd.",-,-,-,9661.T
9663,"Nagawa Co., Ltd.",-,-,-,9663.T
9672,"Tokyotokeiba Co., Ltd.",-,-,-,9672.T
9678,"Kanamoto Co., Ltd.",航空,運輸/エアライン,-,9678.T
9679,"Horai Co., Ltd.",-,-,-,9679.T
9682,DTS Corporation,-,-,-,9682.T
9684,"Square Enix Holdings Co., Ltd.",ゲーム/エンタメ,ゲーム/コンテンツ,-|エンタメ|ゲーム,9684.T
9685,"Kycom Holdings Co., Ltd.",-,-,-,9685.T
9686,"Toyo Tec Co., Ltd.",-,-,-,9686.T
9687,KSK Co. Ltd.,-,-,-,9687.T
9691,"Ryomo Systems Co., Ltd.",itサービス,ソフト/クラウド,it,9691.T
9692,Computer Engineer & Consulting Ltd.,-,-,-,9692.T
9696,With Us Corp.,itサービス,ソフト/クラウド,it,9696.T
9697,"Capcom Co., Ltd.",ゲーム/エンタメ,ゲーム/コンテンツ,-|エンタメ|ゲーム,9697.T
9698,"Creo Co., Ltd.",-,-,-,9698.T
9699,"Nishio Holdings Co., Ltd.",-,-,-,9699.T
9701,"Tokyo Kaikan Co., Ltd.",-,-,-,9701.T
9702,ISB Corporation,-,-,-,9702.T
9704,"Agora Hospitality Group Co., Ltd.",itサービス,ソフト/クラウド,it,9704.T
9706,Japan Airport Terminal Co. Ltd.,インフラ,港湾/物流,-|インフラ|物流,9706.T
9708,Imperial Hotel Ltd.,-,-,-,9708.T
9709,"NCS&A Co., Ltd.",-,-,-,9709.T
9713,Royal Hotel Ltd.,-,-,-,9713.T
9715,Transcosmos Inc.,-,-,-,9715.T
9716,"Nomura Co., Ltd.",証券,ネット証券/大手,-,9716.T
9719,Scsk Corporation,-,-,-,9719.T
9720,"Hotel New Grand Co., Ltd.",-,-,-,9720.T
9722,Fujita Kanko Inc.,itサービス,ソフト/クラウド,it,9722.T
9723,Kyoto Hotel Ltd.,-,-,-,9723.T
9726,"KNT-CT Holdings Co., Ltd.",-,-,-,9726.T
9728,"Nippon Kanzai Co., Ltd.",-,-,-,9728.T
9729,Tokai Corporation,-,-,-,9729.T
9731,Hakuyosha Company Ltd.,-,-,-,9731.T
9733,Nagase Brothers Inc.,エネルギー,原油/ガス/電力,エネルギー,9733.T
9735,"Secom Co., Ltd.",-,-,-,9735.T
9739,NSW Inc.,-,-,-,9739.T
9740,"Central Security Patrols Co., Ltd.",itサービス,ソフト/クラウド,it,9740.T
9742,Ines Corporation,-,-,-,9742.T
9743,"Tanseisha Co., Ltd.",-,-,-,9743.T
9744,Meitec Group Holdings Inc.,itサービス,ソフト/クラウド,it,9744.T
9746,TKC Corporation,-,-,-,9746.T
9753,Ix Knowledge Inc.,-,-,-,9753.T
9755,Oyo Corporation,-,-,-,9755.T
9757,Funai Soken Holdings Inc.,-,-,-,9757.T
9759,"NSD Co., Ltd.",-,-,-,9759.T
9760,"Shingakukai Holdings Co., Ltd.",-,-,-,9760.T
9761,"Tokai Lease Co., Ltd.",-,-,-,9761.T
9763,Marubeni Construction Material Lease Co. Ltd.,商社,総合商社,-,9763.T
9765,"Ohba Co., Ltd.",-,-,-,9765.T
9766,Konami Group Corporation,ゲーム/エンタメ,ゲーム/コンテンツ,-|エンタメ|ゲーム,9766.T
9767,"Nikken Kogaku Co., Ltd.",-,-,-,9767.T
9768,Idea Consultants Inc.,-,-,-,9768.T
9769,"Gakkyusha Co., Ltd.",-,-,-,9769.T
9776,Sapporo Clinical Laboratory Inc.,食品,加工/飲料,食品,9776.T
9778,"Subaru Co., Ltd.",自動車,完成車/関連,自動車,9778.T
9780,Harima B-Stem Corporation,-,-,-,9780.T
9782,DMS Inc.,-,-,-,9782.T
9788,NAC Co. Ltd.,-,-,-,9788.T
9790,Fukui Computer Holdings Inc.,-,-,-,9790.T
9791,Biken Techno Corporation,-,-,-,9791.T
9793,"Daiseki Co., Ltd.",-,-,-,9793.T
9795,"Step Co., Ltd.",-,-,-,9795.T
9799,"Asahi Intelligence Service Co., Ltd.",-,-,-,9799.T
9812,"To Holdings Co., Ltd.",-,-,-,9812.T
9816,Striders Corp,-,-,-,9816.T
9818,"Daimaru Enawin Co., Ltd.",-,-,-,9818.T
9820,Mt Genex Corp,-,-,-,9820.T
9823,Mammy Mart Corporation,小売,小売/量販,-|小売,9823.T
9824,"Senshu Electric Co., Ltd.",電機,エレクトロニクス,電機,9824.T
9827,"Lilycolor Co., Ltd.",-,-,-,9827.T
9828,Genki Global Dining Concepts Inc.,-,-,-,9828.T
9830,Trusco Nakayama Corporation,-,-,-,9830.T
9831,"Yamada Holdings Co., Ltd.",機械,fa/ロボット/産機,-,9831.T
9832,"Autobacs Seven Co., Ltd.",-,-,-,9832.T
9835,"Juntendo Co., Ltd.",-,-,-,9835.T
9837,"Morito Co., Ltd.",itサービス,ソフト/クラウド,it,9837.T
9842,Arclands Corporation,-,-,-,9842.T
9843,"Nitori Holdings Co., Ltd.",itサービス,ソフト/クラウド,it,9843.T
9845,Parker Corporation,-,-,-,9845.T
9846,"Tenmaya Store Co., Ltd.",小売,小売/量販,-|小売,9846.T
9849,"Kyodo Paper Holdings Co., Ltd.",紙・パルプ,製紙/パルプ,-|紙パ|素材,9849.T
9850,"Gourmet Kineya Co., Ltd.",-,-,-,9850.T
9853,"Ginza Renoir Co., Ltd.",-,-,-,9853.T
9854,"Aigan Co., Ltd.",-,-,-,9854.T
9856,Ku Holdings Co. Ltd.,-,-,-,9856.T
9857,Eiwa Corporation,-,-,-,9857.T
9861,"Yoshinoya Holdings Co., Ltd.",自動車,完成車/関連,自動車,9861.T
9867,Solekia Ltd.,-,-,-,9867.T
9869,"Kato Sangyo Co., Ltd.",-,-,-,9869.T
9872,"Kitakei Co., Ltd.",itサービス,ソフト/クラウド,it,9872.T
9876,"Cox Co., Ltd.",-,-,-,9876.T
9878,"Sekido Co., Ltd.",-,-,-,9878.T
9880,Innotech Corp,-,-,-,9880.T
9882,Yellow Hat Ltd.,-,-,-,9882.T
9885,Charlé Co. Ltd.,-,-,-,9885.T
9887,"Matsuya Foods Holdings Co., Ltd.",食品,加工/飲料,食品,9887.T
9888,Uex Ltd.,-,-,-,9888.T
9889,JBCC Holdings Inc.,-,-,-,9889.T
9890,"Makiya Co., Ltd.",-,-,-,9890.T
9895,Consec Corporation,-,-,-,9895.T
9896,"Jk Holdings Co., Ltd.",-,-,-,9896.T
9900,Sagami Holdings Corporation,-,-,-,9900.T
9902,Nichiden Corporation,-,-,-,9902.T
9903,"Kanseki Co., Ltd.",-,-,-,9903.T
9904,"Verite Co., Ltd.",itサービス,ソフト/クラウド,it,9904.T
9906,Fujii Sangyo Corporation,-,-,-,9906.T
9908,"Nihon Denkei Co., Ltd.",-,-,-,9908.T
9913,Nippo Ltd.,-,-,-,9913.T
9914,"Uematsu Shokai Co., Ltd.",-,-,-,9914.T
9927,Watt Mann Co. Ltd.,-,-,-,9927.T
9928,"Miroku Jyoho Service Co., Ltd.",-,-,-,9928.T
9929,"Heiwa Paper Co., Ltd.",紙・パルプ,製紙/パルプ,-|紙パ|素材,9929.T
9930,"Kitazawa Sangyo Co., Ltd.",itサービス,ソフト/クラウド,it,9930.T
9932,Sugimoto & Co. Ltd.,ドラッグストア,ドラッグ/調剤,-|ドラッグ|小売,9932.T
9934,"Inaba Denki Sangyo Co., Ltd.",-,-,-,9934.T
9936,Ohsho Food Service Corp.,食品,加工/飲料,食品,9936.T
9941,Taiyo Bussan Kaisha Ltd.,-,-,-,9941.T
9942,JOYFULL CO LTD,-,-,-,9942.T
9946,"Ministop Co., Ltd.",-,-,-,9946.T
9948,"Arcs Co., Ltd.",-,-,-,9948.T
9950,"Hachi-Ban Co., Ltd.",-,-,-,9950.T
9955,"Yonkyu Co., Ltd.",-,-,-,9955.T
